-86.2980,31.2565
-87.4353,33.0087
-86.6771,31.2565
-87.2458,34.0600
-87.0562,34.2352
-85.7293,33.5343
-87.2458,33.1839
-85.5397,32.4830
-88.9518,31.0812
-89.1413,32.3078
-102.7896,36.5131
-88.9518,31.2565
-88.9518,30.7308
-113.0257,35.2865
-86.4875,31.2565
-86.1084,33.3591
-132.7398,56.6634
-86.6771,31.0812
-108.2868,34.0600
-86.8666,33.0087
-85.5397,32.6582
-88.7622,30.7308
-88.7622,31.2565
-134.6354,58.4156
-134.8250,58.7661
-134.6354,58.5908
-134.4459,58.4156
-105.4434,36.6883
-105.2538,36.8635
-135.2041,57.1891
-135.2041,57.5395
-88.7622,31.0812
-89.1413,31.0812
-88.9518,30.5556
-94.2594,35.1113
-135.0145,57.3643
-135.2041,57.7147
-131.7920,55.6121
-130.8443,56.1378
-88.7622,30.9060
-131.4129,55.4369
-131.6025,55.4369
-93.3116,33.7096
-89.1413,31.2565
-88.9518,30.9060
-135.3937,58.2404
-132.1712,56.3130
-89.1413,30.7308
-89.3309,31.0812
-89.1413,34.9361
-89.1413,34.7609
-88.9518,34.7609
-89.7100,34.0600
-132.9294,56.8386
-132.7398,56.8386
-89.3309,34.5857
-88.7622,30.5556
-88.9518,34.9361
-88.7622,31.6069
-89.5205,32.3078
-89.3309,32.4830
-88.5727,31.6069
-88.9518,33.3591
-90.8474,31.4317
-90.8474,31.6069
-91.0369,31.4317
-90.6578,31.6069
-90.6578,31.4317
-90.6578,31.7821
-135.3937,59.1165
-88.9518,31.6069
-90.8474,31.2565
-89.5205,32.1326
-89.3309,32.3078
-89.1413,30.9060
-88.5727,30.5556
-89.3309,31.2565
-112.2675,34.4104
-132.9294,55.6121
-111.3197,33.7096
-132.9294,55.9625
-110.9406,34.2352
-93.6907,31.2565
-93.6907,31.4317
-93.8803,31.9573
-93.8803,31.2565
-93.8803,31.6069
-93.8803,31.7821
-117.9543,34.2352
-111.3197,33.5343
-111.5093,33.5343
-82.1277,35.8122
-117.1960,34.2352
-111.1301,33.5343
-111.3197,33.8848
-122.8828,40.0175
-110.9406,33.5343
-118.3334,34.2352
-105.6329,39.3166
-91.9847,37.9148
-78.5261,38.6157
-119.6603,34.9361
-121.5559,41.4192
-82.5068,35.6370
-120.6081,36.8635
-79.8530,35.6370
-91.0369,37.0387
-97.6715,33.5343
-94.2594,31.0812
-86.4875,38.4405
-86.4875,38.2653
-110.1824,34.4104
-116.6273,34.0600
-116.6273,33.7096
-116.4378,33.8848
-91.0369,31.6069
-94.0699,35.1113
-89.5205,32.4830
-88.9518,31.4317
-89.3309,32.1326
-89.3309,30.9060
-89.3309,30.7308
-94.2594,34.5857
-81.9381,35.9874
-82.5068,35.9874
-83.4546,37.3892
-83.8337,44.3980
-79.8530,33.1839
-84.2128,35.2865
-117.0065,34.4104
-91.2265,37.2140
-81.5590,28.2777
-83.6441,34.7609
-86.6771,38.0901
-86.2980,38.4405
-86.6771,38.2653
-82.1277,35.6370
-88.0040,41.4192
-85.3502,34.5857
-83.4546,38.0901
-85.3502,34.4104
-84.7815,30.3804
-83.0755,33.8848
-83.6441,35.1113
-116.8169,34.2352
-85.9188,44.3980
-85.5397,43.8723
-103.5478,47.7272
-103.1687,46.8511
-103.3582,46.8511
-79.6634,35.6370
-79.0947,38.6157
-91.2265,38.0901
-91.9847,35.9874
-109.8032,45.6245
-84.4024,34.9361
-82.8859,35.1113
-84.4024,37.0387
-105.4434,36.1626
-111.5093,34.7609
-111.6988,34.7609
-111.6988,34.9361
-100.8940,35.2865
-85.1606,34.7609
-79.4738,33.0087
-94.4490,36.1626
-84.2128,35.1113
-92.7430,32.1326
-112.0779,36.3379
-105.8225,36.5131
-93.1221,31.2565
-90.8474,37.0387
-99.5671,35.6370
-81.3694,34.7609
-107.7181,39.4918
-79.8530,33.5343
-102.2209,37.2140
-83.0755,34.9361
-81.7486,34.5857
-83.0755,34.7609
-105.2538,36.1626
-83.2650,37.2140
-81.9381,33.7096
-82.3172,34.2352
-82.1277,34.2352
-93.3116,35.1113
-82.3172,35.8122
-82.6963,35.9874
-83.4546,35.2865
-81.9381,34.0600
-109.2346,44.7484
-108.6659,42.8210
-115.3004,43.8723
-105.6329,36.5131
-105.6329,36.8635
-120.4185,40.0175
-116.4378,33.7096
-116.6273,33.8848
-121.7454,41.5945
-105.2538,35.6370
-118.1438,45.7998
-109.4241,37.9148
-106.2016,36.6883
-124.2097,43.6971
-120.9872,42.2953
-103.1687,42.6458
-119.6603,38.9662
-121.3663,40.8936
-121.3663,40.7184
-107.1494,34.4104
-107.7181,33.0087
-120.2290,44.2228
-79.8530,35.8122
-105.8225,36.8635
-106.0121,35.8122
-105.6329,36.6883
-100.1357,41.9449
-106.0121,36.8635
-121.7454,36.3379
-121.3663,44.5732
-120.7976,43.6971
-111.6988,33.7096
-106.2016,37.5644
-106.3912,36.5131
-107.5285,32.8335
-120.6081,42.6458
-81.5590,30.0299
-110.7510,33.5343
-106.3912,37.3892
-123.8306,45.2741
-110.3719,33.8848
-119.2812,45.2741
-117.9543,46.1502
-106.3912,36.6883
-116.8169,33.8848
-93.5012,34.4104
-79.0947,38.7909
-106.9599,37.3892
-107.7181,37.7396
-108.0972,37.3892
-92.1743,31.6069
-105.0643,38.9662
-119.2812,43.6971
-82.5068,30.3804
-121.5559,43.5219
-116.4378,33.5343
-121.1768,40.5431
-107.3390,34.2352
-119.8498,35.1113
-106.9599,37.9148
-108.8554,33.5343
-116.8169,48.7785
-112.8362,44.0476
-121.9350,45.7998
-121.9350,45.6245
-122.6932,45.7998
-120.7976,40.3679
-103.5478,42.9962
-107.9076,33.5343
-106.7703,36.6883
-120.6081,40.3679
-91.9847,31.6069
-105.6329,36.1626
-121.9350,44.7484
-107.9076,34.0600
-107.1494,39.3166
-120.4185,40.3679
-120.4185,40.1927
-108.0972,33.5343
-120.0394,40.0175
-84.9710,30.0299
-106.5807,37.3892
-84.7815,30.0299
-84.9710,30.5556
-84.9710,30.2051
-109.2346,31.9573
-84.5919,35.1113
-120.2290,39.8423
-115.1109,48.7785
-115.6796,48.7785
-115.4900,47.9024
-115.3004,48.7785
-121.1768,40.1927
-107.9076,39.4918
-106.2016,40.0175
-106.9599,39.6670
-106.0121,39.8423
-107.3390,39.8423
-105.4434,35.4618
-110.5615,41.0688
-110.1824,41.0688
-120.4185,40.8936
-121.1768,40.8936
-120.9872,40.8936
-103.7374,43.5219
-110.9406,35.9874
-111.8884,41.0688
-121.3663,40.3679
-121.3663,41.4192
-119.6603,44.5732
-119.4707,44.9237
-118.9021,38.6157
-102.9791,42.8210
-119.2812,37.0387
-118.7125,37.5644
-83.4546,34.5857
-84.4024,35.1113
-82.3172,37.0387
-82.5068,36.8635
-109.0450,44.3980
-109.4241,44.2228
-115.6796,44.9237
-119.0916,44.5732
-119.2812,44.2228
-113.7840,44.7484
-120.6081,40.0175
-117.5751,46.1502
-117.7647,45.9750
-117.3856,46.1502
-117.3856,46.3254
-113.9735,44.3980
-107.5285,34.4104
-114.1631,44.5732
-121.7454,43.6971
-83.6441,33.3591
-119.4707,42.1201
-120.4185,42.2953
-121.1768,40.3679
-107.9076,33.7096
-119.2812,34.5857
-116.8169,45.0989
-118.3334,44.9237
-111.5093,40.5431
-110.5615,32.6582
-121.5559,41.7697
-118.1438,37.0387
-109.6137,37.9148
-109.0450,31.9573
-109.2346,31.7821
-119.4707,38.9662
-121.1768,40.7184
-108.8554,31.6069
-112.2675,35.8122
-119.4707,38.2653
-109.4241,31.9573
-81.9381,29.5043
-109.0450,38.4405
-114.7318,49.1289
-116.6273,49.1289
-114.9213,48.6033
-117.9543,45.7998
-109.4241,37.7396
-111.3197,39.1414
-109.2346,37.9148
-118.5229,38.4405
-110.5615,33.5343
-109.4241,45.2741
-108.0972,33.8848
-82.5068,30.5556
-119.4707,37.5644
-119.6603,37.5644
-119.4707,37.3892
-103.9269,43.5219
-119.8498,37.7396
-104.6852,45.7998
-103.3582,45.9750
-94.0699,34.4104
-102.9791,45.6245
-124.0201,44.0476
-123.8306,45.0989
-122.5037,41.7697
-115.6796,46.5006
-121.9350,45.9750
-120.7976,39.8423
-112.6466,48.0776
-121.5559,36.3379
-116.8169,36.3379
-119.0916,45.2741
-104.1165,44.5732
-111.3197,40.3679
-111.1301,40.3679
-111.5093,40.3679
-115.3004,44.0476
-113.9735,46.3254
-116.4378,48.7785
-121.9350,41.9449
-112.0779,34.2352
-112.4571,34.7609
-106.7703,37.0387
-112.0779,42.1201
-110.9406,42.9962
-120.2290,40.1927
-93.1221,34.9361
-109.2346,44.0476
-109.6137,43.8723
-108.8554,42.8210
-81.7486,34.0600
-120.7976,40.8936
-111.6988,34.4104
-121.1768,41.0688
-120.9872,40.7184
-120.7976,40.7184
-119.0916,37.9148
-111.8884,34.0600
-115.3004,48.9537
-123.8306,44.3980
-120.6081,40.8936
-109.0450,45.6245
-109.4241,45.4493
-111.8884,36.5131
-93.5012,35.8122
-103.1687,37.2140
-111.5093,34.5857
-92.9325,34.7609
-111.8884,38.0901
-102.9791,37.3892
-102.4104,37.3892
-87.8144,46.6759
-103.5478,37.5644
-120.9872,42.8210
-123.2619,41.2440
-120.9872,42.4706
-121.7454,42.2953
-112.8362,36.3379
-112.2675,36.3379
-110.3719,47.2015
-113.7840,37.7396
-120.7976,43.1714
-123.0723,41.5945
-115.4900,48.2528
-115.3004,48.0776
-115.4900,48.7785
-103.9269,43.6971
-115.4900,48.0776
-103.7374,43.6971
-115.8691,48.0776
-114.5422,48.7785
-114.1631,42.1201
-108.8554,45.6245
-109.4241,45.6245
-108.8554,38.4405
-111.1301,39.3166
-111.5093,39.1414
-111.3197,38.9662
-119.2812,44.5732
-102.9791,45.4493
-103.1687,45.4493
-106.5807,37.0387
-108.0972,37.7396
-108.8554,45.4493
-118.1438,44.2228
-119.2812,44.0476
-118.9021,44.9237
-82.6963,35.4618
-84.5919,46.1502
-119.4707,34.7609
-102.2209,44.0476
-112.4571,38.6157
-112.6466,47.9024
-119.0916,37.7396
-86.8666,45.9750
-84.7815,45.6245
-101.4627,43.8723
-118.9021,38.0901
-119.6603,45.0989
-109.6137,45.0989
-84.7815,46.5006
-123.6410,41.5945
-111.6988,46.5006
-112.8362,47.2015
-121.5559,45.6245
-106.9599,44.5732
-109.4241,33.1839
-106.0121,40.5431
-106.2016,41.0688
-120.6081,42.8210
-116.6273,34.4104
-111.1301,46.5006
-121.1768,42.9962
-116.6273,34.2352
-106.0121,40.7184
-89.7100,46.3254
-101.6522,43.8723
-121.1768,44.3980
-121.5559,36.1626
-120.0394,38.4405
-115.4900,47.5520
-103.9269,45.4493
-104.3060,45.9750
-114.9213,47.5520
-112.6466,35.6370
-117.1960,46.1502
-114.7318,47.5520
-114.7318,47.9024
-111.3197,45.2741
-110.7510,45.6245
-102.0313,43.8723
-115.1109,46.5006
-115.4900,46.6759
-115.3004,47.9024
-117.5751,45.4493
-116.8169,45.4493
-91.9847,48.0776
-109.9928,41.0688
-112.6466,40.5431
-110.3719,41.0688
-111.5093,41.4192
-112.4571,40.7184
-106.9599,44.0476
-111.1301,45.2741
-93.6907,35.6370
-109.9928,40.5431
-114.9213,44.5732
-116.2482,48.4281
-116.6273,48.9537
-116.2482,48.6033
-118.5229,49.1289
-109.6137,45.2741
-115.8691,49.1289
-118.5229,48.9537
-121.5559,44.0476
-82.3172,34.0600
-119.6603,38.2653
-119.6603,38.4405
-117.1960,34.4104
-117.5751,33.8848
-116.6273,48.6033
-106.5807,40.5431
-119.6603,43.6971
-115.1109,46.6759
-116.2482,45.6245
-116.8169,34.4104
-106.0121,45.2741
-106.0121,45.7998
-121.1768,35.9874
-119.4707,37.2140
-102.7896,42.8210
-115.8691,44.9237
-115.8691,45.2741
-103.7374,42.9962
-123.4515,41.2440
-89.3309,34.7609
-123.6410,41.9449
-89.3309,31.7821
-107.5285,45.0989
-118.5229,43.8723
-117.7647,49.1289
-120.7976,40.5431
-105.6329,40.0175
-120.9872,45.6245
-120.2290,41.7697
-112.2675,47.0263
-105.6329,39.1414
-115.3004,46.5006
-106.5807,39.4918
-120.2290,41.4192
-106.9599,40.1927
-106.5807,39.6670
-106.7703,40.1927
-106.9599,39.1414
-106.3912,40.0175
-109.4241,43.3467
-103.1687,44.2228
-120.9872,41.5945
-122.1246,45.0989
-105.8225,39.3166
-111.6988,40.0175
-112.4571,40.1927
-112.2675,40.0175
-110.9406,40.3679
-107.7181,33.5343
-106.2016,45.7998
-106.0121,38.4405
-122.6932,43.3467
-106.0121,39.3166
-117.0065,34.2352
-122.5037,43.5219
-122.5037,43.3467
-106.9599,36.5131
-90.4683,31.6069
-105.8225,36.1626
-106.5807,38.0901
-105.8225,38.2653
-105.4434,37.9148
-113.4049,42.2953
-122.3141,41.5945
-93.6907,34.9361
-110.9406,39.4918
-106.5807,35.4618
-118.5229,37.9148
-117.3856,45.9750
-106.9599,36.6883
-118.1438,45.0989
-117.3856,34.2352
-115.8691,47.2015
-116.8169,34.0600
-116.0587,47.2015
-115.4900,47.0263
-115.4900,47.3767
-115.1109,45.0989
-111.5093,39.3166
-92.5534,35.6370
-122.8828,42.9962
-119.2812,37.7396
-93.8803,35.9874
-104.6852,32.4830
-103.5478,44.5732
-122.3141,42.9962
-116.8169,45.6245
-115.8691,45.4493
-109.9928,46.8511
-106.3912,38.9662
-110.5615,47.3767
-107.3390,38.2653
-108.0972,38.4405
-107.1494,38.7909
-106.7703,38.2653
-106.3912,38.6157
-107.5285,39.1414
-107.9076,39.1414
-116.0587,45.9750
-107.9076,37.9148
-107.9076,38.6157
-118.5229,45.4493
-107.3390,39.3166
-117.3856,45.7998
-111.1301,46.6759
-115.1109,47.0263
-113.0257,46.5006
-107.9076,38.0901
-108.4763,38.7909
-106.5807,39.1414
-106.2016,38.4405
-132.5503,55.7873
-131.6025,55.6121
-100.3253,44.3980
-99.9462,44.3980
-117.5751,48.6033
-100.1357,44.0476
-106.9599,36.3379
-119.2812,37.5644
-110.7510,46.5006
-119.2812,44.7484
-102.6000,45.9750
-111.3197,42.6458
-102.4104,45.9750
-114.3526,42.2953
-102.4104,45.7998
-113.0257,42.1201
-103.1687,46.6759
-103.7374,46.6759
-105.4434,38.0901
-103.3582,47.2015
-111.5093,42.6458
-113.9735,42.1201
-121.9350,44.2228
-105.8225,40.0175
-103.1687,47.3767
-103.7374,47.5520
-116.0587,47.3767
-115.6796,47.3767
-115.3004,47.2015
-120.7976,41.4192
-122.1246,44.3980
-121.9350,44.0476
-121.7454,44.2228
-109.4241,33.3591
-122.3141,44.2228
-115.3004,44.7484
-122.1246,42.2953
-119.2812,37.3892
-95.2072,30.5556
-121.5559,42.8210
-122.3141,42.4706
-107.3390,39.4918
-119.6603,39.4918
-117.1960,44.9237
-117.3856,48.2528
-114.5422,44.7484
-105.8225,45.2741
-114.9213,39.3166
-106.2016,45.6245
-115.8691,36.3379
-115.4900,38.2653
-114.1631,38.9662
-114.7318,39.1414
-114.5422,39.4918
-111.3197,43.5219
-114.7318,46.3254
-117.3856,33.5343
-110.3719,45.0989
-121.3663,46.1502
-110.5615,45.6245
-110.5615,45.0989
-110.7510,45.4493
-110.1824,45.4493
-110.3719,45.4493
-106.5807,35.1113
-115.1109,46.1502
-107.5285,34.2352
-99.7566,35.6370
-84.5919,30.5556
-81.3694,30.3804
-90.2787,47.9024
-82.1277,30.3804
-90.0891,48.0776
-120.7976,41.7697
-120.7976,41.2440
-121.5559,41.5945
-120.9872,41.7697
-93.6907,47.0263
-121.5559,46.3254
-93.6907,47.7272
-121.3663,42.6458
-114.5422,49.1289
-114.1631,48.4281
-114.7318,48.4281
-113.2153,48.2528
-115.4900,40.1927
-115.3004,41.7697
-115.1109,41.9449
-115.6796,48.0776
-106.7703,36.8635
-114.1631,48.6033
-114.3526,48.6033
-105.0643,38.0901
-116.0587,41.5945
-115.1109,40.8936
-103.1687,36.6883
-102.4104,36.3379
-111.3197,39.8423
-117.3856,41.7697
-113.7840,48.2528
-101.8418,43.8723
-102.6000,36.3379
-118.1438,46.1502
-114.1631,38.7909
-113.9735,48.6033
-113.9735,39.3166
-113.9735,48.7785
-114.1631,48.7785
-114.3526,39.4918
-113.9735,37.9148
-115.3004,39.3166
-118.1438,45.2741
-114.3526,48.0776
-113.0257,48.4281
-123.6410,41.7697
-123.4515,41.7697
-78.7156,38.7909
-121.3663,40.5431
-116.6273,38.7909
-117.5751,39.1414
-116.4378,39.3166
-117.1960,38.9662
-113.4049,41.9449
-110.7510,43.6971
-121.9350,43.1714
-110.5615,43.6971
-113.7840,47.5520
-110.1824,44.0476
-113.7840,47.3767
-110.7510,42.9962
-110.5615,42.6458
-109.9928,43.5219
-121.9350,42.4706
-121.9350,46.1502
-109.9928,43.3467
-110.1824,43.3467
-115.1109,43.8723
-109.8032,42.9962
-121.3663,42.8210
-110.3719,43.8723
-111.1301,44.2228
-112.0779,42.2953
-111.5093,44.5732
-110.5615,44.0476
-109.0450,42.6458
-121.9350,46.8511
-117.3856,34.5857
-122.1246,46.5006
-110.1824,43.1714
-109.2346,42.8210
-109.0450,42.8210
-120.9872,41.9449
-111.5093,44.7484
-113.7840,48.0776
-113.5944,47.5520
-105.2538,39.3166
-113.2153,47.3767
-117.5751,33.7096
-108.4763,38.9662
-112.8362,48.0776
-107.3390,38.9662
-107.1494,35.6370
-113.2153,45.6245
-112.6466,45.6245
-123.6410,42.1201
-113.9735,43.6971
-114.5422,44.2228
-112.8362,45.7998
-114.3526,44.0476
-93.6907,47.5520
-115.4900,43.6971
-115.8691,43.5219
-94.4490,47.3767
-94.6385,47.0263
-94.2594,47.3767
-122.3141,42.8210
-108.2868,37.9148
-108.6659,37.9148
-114.7318,45.0989
-105.6329,39.8423
-116.0587,45.4493
-115.3004,38.2653
-108.4763,37.7396
-107.3390,44.3980
-115.8691,46.1502
-115.1109,44.9237
-114.9213,44.9237
-105.2538,43.3467
-120.2290,42.4706
-121.3663,46.8511
-105.4434,43.6971
-104.8747,44.2228
-119.8498,34.9361
-113.7840,47.0263
-115.6796,47.2015
-105.0643,43.3467
-105.2538,43.5219
-84.5919,46.5006
-120.2290,42.2953
-121.7454,46.8511
-121.5559,46.8511
-118.5229,37.2140
-116.8169,44.9237
-117.0065,44.3980
-116.6273,44.5732
-92.5534,47.7272
-120.9872,42.1201
-92.3638,47.9024
-120.7976,39.3166
-121.1768,42.1201
-120.4185,41.7697
-106.5807,41.2440
-109.4241,44.7484
-113.9735,45.4493
-121.1768,46.8511
-120.0394,34.9361
-116.4378,49.1289
-110.3719,34.2352
-112.0779,42.4706
-120.4185,48.6033
-116.8169,45.9750
-122.1246,40.1927
-111.5093,42.2953
-117.1960,45.0989
-122.8828,40.1927
-114.9213,43.5219
-122.5037,39.4918
-111.5093,43.6971
-120.2290,35.1113
-120.2290,35.2865
-120.0394,35.1113
-120.4185,35.2865
-118.9021,49.1289
-120.0394,48.2528
-119.2812,48.9537
-119.0916,48.7785
-114.9213,46.8511
-115.3004,46.8511
-115.4900,46.8511
-115.3004,46.6759
-119.0916,48.6033
-115.3004,47.0263
-112.4571,35.2865
-122.6932,39.4918
-123.2619,39.6670
-124.0201,41.4192
-120.6081,48.6033
-120.6081,49.1289
-120.4185,48.7785
-91.6056,48.0776
-112.8362,37.7396
-91.2265,48.0776
-123.0723,39.8423
-92.7430,31.7821
-121.7454,44.7484
-122.8828,39.8423
-122.3141,40.1927
-121.7454,46.3254
-122.3141,44.5732
-117.9543,36.3379
-122.1246,46.1502
-117.9543,37.0387
-121.5559,42.4706
-112.0779,37.7396
-111.8884,38.2653
-120.4185,41.5945
-112.6466,47.5520
-111.1301,47.2015
-112.0779,37.5644
-106.3912,41.5945
-120.0394,41.2440
-113.5944,37.7396
-106.9599,41.4192
-122.1246,45.9750
-113.2153,47.2015
-115.1109,44.0476
-86.4875,31.0812
-116.0587,44.0476
-85.7293,33.7096
-86.1084,33.1839
-120.6081,35.4618
-87.0562,34.4104
-85.3502,33.8848
-87.4353,34.2352
-104.8747,37.5644
-85.5397,33.8848
-116.8169,33.0087
-104.8747,37.9148
-115.1109,45.4493
-115.1109,45.2741
-118.7125,35.8122
-114.9213,45.0989
-113.0257,47.2015
-116.4378,45.6245
-103.9269,40.8936
-120.4185,42.1201
-115.1109,47.2015
-118.7125,36.6883
-115.1109,47.5520
-118.1438,35.6370
-105.2538,37.9148
-103.1687,46.5006
-102.2209,45.9750
-103.9269,47.5520
-103.9269,46.3254
-102.7896,48.2528
-102.2209,45.7998
-87.4353,34.4104
-103.5478,46.3254
-103.3582,47.7272
-103.1687,47.7272
-103.7374,47.7272
-103.9269,47.7272
